num_groups,area_avg,area_max,area_min,area_std,label
16,1551.65625,24207.5,0.0,5850.60956150818,Very Mild Impairment
9,2140.3333333333335,18324.5,0.0,5723.428581036215,Very Mild Impairment
7,3347.9285714285716,23338.0,2.0,8160.925299553841,Very Mild Impairment
13,1458.576923076923,18627.5,0.0,4956.457551076303,Very Mild Impairment
5,4662.3,22668.5,0.0,9003.823841013329,Very Mild Impairment
9,2076.5,18240.0,0.0,5715.2096977179135,Very Mild Impairment
12,1709.6666666666667,20364.0,0.0,5624.571621959804,Very Mild Impairment
4,6391.25,25140.0,18.0,10824.861231789533,Very Mild Impairment
4,6171.125,24415.5,0.0,10533.687936657085,Very Mild Impairment
7,2659.9285714285716,17382.5,0.0,6015.929576837596,Very Mild Impairment
3,7430.0,21608.5,152.0,10026.897933392294,Very Mild Impairment
5,4756.8,23314.5,0.0,9280.532520281366,Very Mild Impairment
9,2369.277777777778,20586.5,7.5,6441.723044648118,Very Mild Impairment
7,3433.0,24013.5,0.0,8401.954912824922,Very Mild Impairment
19,641.6842105263158,11882.0,0.0,2649.6209371914547,Very Mild Impairment
4,4134.875,16070.5,33.5,6891.601277778264,Very Mild Impairment
6,3911.9166666666665,22876.5,0.0,8482.096426280606,Very Mild Impairment
9,1496.1666666666667,12432.0,0.0,3877.521953516189,Very Mild Impairment
6,3749.1666666666665,22016.0,0.0,8169.800113153863,Very Mild Impairment
10,2184.1,21210.5,0.0,6342.960751100389,Very Mild Impairment
7,3551.214285714286,24009.0,3.0,8353.445622945672,Very Mild Impairment
17,719.4705882352941,11989.0,0.0,2817.50624233657,Very Mild Impairment
12,1629.7916666666667,19009.5,0.0,5240.569857922313,Very Mild Impairment
4,5737.5,22607.0,26.0,9739.992229206346,Very Mild Impairment
7,2862.5,19891.0,0.0,6952.026575035513,Very Mild Impairment
9,2498.5,21856.0,0.0,6844.95283239978,Very Mild Impairment
6,4233.083333333333,25203.0,0.0,9378.13341154423,Very Mild Impairment
6,3787.5,21891.0,5.5,8097.132311298035,Very Mild Impairment
13,1576.3846153846155,20135.5,0.0,5357.701638955924,Very Mild Impairment
10,2104.35,19923.5,0.0,5942.179785440693,Very Mild Impairment
3,8242.5,24191.0,34.5,11278.907401280794,Very Mild Impairment
6,3915.8333333333335,22753.0,2.5,8425.99175006849,Very Mild Impairment
4,5970.625,23619.5,1.0,10189.870211237972,Very Mild Impairment
14,1601.0,20911.0,0.5,5359.757850340416,Very Mild Impairment
4,6149.625,24252.5,2.5,10452.471707537648,Very Mild Impairment
8,2578.375,20499.0,0.0,6773.420049862181,Very Mild Impairment
4,6102.125,23592.0,59.5,10098.643908806518,Very Mild Impairment
4,6150.125,24120.0,9.5,10376.369851584657,Very Mild Impairment
17,364.1470588235294,5500.0,0.0,1290.7280294549898,Very Mild Impairment
6,3295.3333333333335,18654.0,0.0,6873.02160423072,Very Mild Impairment
4,6289.125,24705.5,2.5,10633.255318663001,Very Mild Impairment
6,3604.6666666666665,21238.5,1.5,7886.676690610704,Very Mild Impairment
6,3607.9166666666665,20890.0,0.0,7730.795379609324,Very Mild Impairment
13,1681.423076923077,21024.0,0.0,5585.004017787116,Very Mild Impairment
6,4047.4166666666665,23354.5,5.0,8635.975111014131,Very Mild Impairment
8,2615.6875,20099.0,1.0,6609.756978028296,Very Mild Impairment
5,4359.0,21705.0,0.0,8673.05740209299,Very Mild Impairment
10,1208.4,11433.0,0.0,3409.5556074069245,Very Mild Impairment
6,3755.0833333333335,21955.5,0.5,8140.64831783822,Very Mild Impairment
7,3447.4285714285716,23622.5,1.0,8236.726067821275,Very Mild Impairment
7,2396.5714285714284,16331.0,0.0,5690.478077007059,Very Mild Impairment
6,4135.333333333333,23841.5,0.0,8816.499695961482,Very Mild Impairment
6,3668.25,21423.5,0.0,7941.440605824194,Very Mild Impairment
11,1320.8181818181818,14322.0,0.0,4111.536730362988,Very Mild Impairment
10,1412.1,13033.0,2.5,3879.6125373547293,Very Mild Impairment
4,6349.125,24599.5,3.5,10538.094724468698,Very Mild Impairment
2,12029.0,23798.5,259.5,11769.5,Very Mild Impairment
13,1605.2307692307693,20800.0,0.0,5541.061591620344,Very Mild Impairment
6,3700.25,21600.5,0.0,8006.544727856497,Very Mild Impairment
8,2585.875,20098.0,0.0,6620.294615564703,Very Mild Impairment
8,1995.25,14367.0,3.5,4686.487644014438,Very Mild Impairment
9,2656.3888888888887,22938.0,0.0,7172.882962076986,Very Mild Impairment
9,2454.0555555555557,21225.5,0.0,6637.710467240461,Very Mild Impairment
15,1640.6666666666667,23888.5,0.0,5947.191941487082,Very Mild Impairment
8,2510.6875,19008.0,0.5,6240.610576786036,Very Mild Impairment
14,1380.5357142857142,18968.0,0.0,4878.28645070716,Very Mild Impairment
6,3785.75,22069.0,0.5,8177.785991890878,Very Mild Impairment
6,3825.75,22361.0,1.0,8290.249607973212,Very Mild Impairment
13,1205.9615384615386,13515.5,0.0,3593.7440967793036,Very Mild Impairment
7,3428.6428571428573,23453.5,0.0,8175.735059632627,Very Mild Impairment
5,4920.8,24136.0,1.0,9608.221336959303,Very Mild Impairment
9,2702.222222222222,23214.5,0.0,7256.282933167149,Very Mild Impairment
4,6069.0,23890.0,14.5,10289.363045154932,Very Mild Impairment
4,5638.75,21202.5,0.0,8990.425646903488,Very Mild Impairment
2,12360.0,24628.5,91.5,12268.5,Very Mild Impairment
6,3671.5,21221.5,24.5,7851.056319587406,Very Mild Impairment
6,3958.5833333333335,23214.0,0.0,8613.329347667423,Very Mild Impairment
7,2953.214285714286,19660.0,1.0,6821.848905523774,Very Mild Impairment
20,552.175,10817.0,0.0,2354.9968857463487,Very Mild Impairment
3,7522.666666666667,22544.0,9.0,10621.68694490454,Very Mild Impairment
16,1362.375,21556.0,0.0,5214.038973950521,Very Mild Impairment
4,5859.375,22625.0,0.0,9681.28580932693,Very Mild Impairment
6,3761.9166666666665,22389.0,0.0,8330.4159680888,Very Mild Impairment
6,3885.6666666666665,22771.0,3.0,8446.534169244935,Very Mild Impairment
7,3164.714285714286,21379.0,0.0,7437.153904826875,Very Mild Impairment
6,3980.1666666666665,22927.0,0.0,8476.390002366703,Very Mild Impairment
7,3212.785714285714,22020.5,0.0,7679.641020521834,Very Mild Impairment
7,3192.3571428571427,21980.0,0.0,7670.684397265279,Very Mild Impairment
14,1601.0357142857142,21667.5,0.0,5566.749983044369,Very Mild Impairment
7,3151.285714285714,21210.5,0.5,7374.352111285743,Very Mild Impairment
9,2505.9444444444443,22196.5,0.0,6961.923646379978,Very Mild Impairment
8,3119.625,24670.5,0.0,8145.577303627718,Very Mild Impairment
19,426.89473684210526,7423.5,0.0,1651.515114411671,Very Mild Impairment
3,8232.166666666666,24314.0,27.5,11372.359373596239,Very Mild Impairment
11,1991.6818181818182,20747.0,0.0,5934.8445766304885,Very Mild Impairment
10,2144.0,20177.0,0.0,6014.286873769824,Very Mild Impairment
5,4983.5,24334.5,0.0,9677.901409913205,Very Mild Impairment
8,2931.875,22595.0,0.0,7434.130151495533,Very Mild Impairment
2,12439.25,24629.0,249.5,12189.75,Very Mild Impairment
14,1743.392857142857,22899.0,0.0,5872.59524394749,Very Mild Impairment
5,4801.7,23654.0,0.0,9427.149853481696,Very Mild Impairment
7,3502.0,23575.0,0.0,8196.598375458652,Very Mild Impairment
4,6292.125,25161.5,0.0,10894.239110505836,Very Mild Impairment
3,8220.166666666666,24154.0,0.0,11268.81889946275,Very Mild Impairment
9,2513.8333333333335,21344.5,0.0,6662.5328058396,Very Mild Impairment
5,4365.5,21025.5,81.0,8331.020135613646,Very Mild Impairment
6,3947.75,21975.0,0.0,8072.014219666613,Very Mild Impairment
8,2502.1875,19077.5,0.0,6267.607692221471,Very Mild Impairment
12,1831.5416666666667,20939.0,0.0,5763.142247139479,Very Mild Impairment
6,4041.9166666666665,23260.5,5.0,8597.583145942172,Very Mild Impairment
7,3191.3571428571427,21335.5,0.5,7410.605931049507,Very Mild Impairment
5,4881.5,23935.5,0.0,9527.646913063058,Very Mild Impairment
6,2888.8333333333335,17324.0,0.0,6455.603410130527,Very Mild Impairment
3,7753.5,23227.5,1.0,10941.777651125372,Very Mild Impairment
6,4081.1666666666665,23365.5,0.0,8628.774491329705,Very Mild Impairment
6,3714.6666666666665,21530.0,3.5,7968.459249162008,Very Mild Impairment
8,1678.4375,13227.0,0.0,4365.151317806033,Very Mild Impairment
8,2017.0625,14805.0,5.0,4842.650581277133,Very Mild Impairment
5,4685.1,23108.0,0.0,9212.083034797288,Very Mild Impairment
8,2884.625,22129.0,4.0,7275.180250129546,Very Mild Impairment
7,3119.5714285714284,21166.5,0.0,7369.017561135714,Very Mild Impairment
5,3785.5,18393.5,0.0,7305.368916078092,Very Mild Impairment
6,3933.5,22576.5,1.0,8340.492206698595,Very Mild Impairment
12,2000.0,23937.0,0.0,6614.260219404737,Very Mild Impairment
21,421.45238095238096,8567.5,0.0,1821.6336330257304,Very Mild Impairment
10,2228.3,21446.5,0.0,6407.8398317997935,Very Mild Impairment
14,1771.1785714285713,23795.0,0.0,6110.141086187146,Very Mild Impairment
4,5264.875,19928.5,0.0,8474.753236636156,Very Mild Impairment
14,1391.0357142857142,19026.0,0.0,4891.691773756681,Very Mild Impairment
4,5582.125,21641.0,1.5,9273.308487097525,Very Mild Impairment
5,4825.6,22668.5,0.0,8927.563236404434,Very Mild Impairment
7,3218.8571428571427,21852.0,2.0,7608.233846649702,Very Mild Impairment
9,1798.611111111111,15842.0,0.0,4965.28651281283,Very Mild Impairment
4,6232.875,24558.0,3.0,10581.045141992117,Very Mild Impairment
6,4064.6666666666665,23102.5,0.0,8519.234818273815,Very Mild Impairment
18,1126.111111111111,20141.0,0.0,4611.797674791239,Very Mild Impairment
3,7966.333333333333,23426.5,156.5,10932.182614749088,Very Mild Impairment
11,2044.5,22182.0,0.0,6368.540306566618,Very Mild Impairment
6,3714.4166666666665,21520.5,76.5,7963.4197083532445,Very Mild Impairment
2,11411.0,21898.0,924.0,10487.0,Very Mild Impairment
7,3097.5714285714284,20911.5,0.0,7275.643935313862,Very Mild Impairment
9,2793.8333333333335,24497.5,0.0,7675.594544470879,Very Mild Impairment
8,3018.0625,23057.0,0.0,7576.122744507493,Very Mild Impairment
13,1143.8846153846155,14724.5,0.0,3920.4194347516823,Very Mild Impairment
7,2896.5714285714284,19500.5,5.5,6780.068006551954,Very Mild Impairment
4,6205.375,24374.0,49.0,10489.942906035047,Very Mild Impairment
9,2296.722222222222,20634.0,0.0,6483.215247901097,Very Mild Impairment
8,2923.25,22723.0,0.0,7484.872690133079,Very Mild Impairment
9,2469.722222222222,21348.0,1.0,6676.340985196703,Very Mild Impairment
8,2978.5625,22509.5,0.0,7386.284389992288,Very Mild Impairment
14,1076.857142857143,14522.0,0.0,3729.905726635974,Very Mild Impairment
5,4166.5,20416.5,0.5,8126.482018684345,Very Mild Impairment
7,3291.6428571428573,22536.5,0.0,7857.823838671356,Very Mild Impairment
18,1256.6666666666667,21665.5,0.0,4951.632842361755,Very Mild Impairment
5,4933.9,24188.5,0.5,9628.205925300932,Very Mild Impairment
6,3608.9166666666665,20796.5,0.0,7688.706704298338,Very Mild Impairment
10,2370.45,23161.5,0.0,6930.911568653866,Very Mild Impairment
4,5744.875,22948.0,0.0,9932.237174819931,Very Mild Impairment
9,1367.7222222222222,11796.0,0.0,3688.129208925359,Very Mild Impairment
3,8259.333333333334,24253.0,69.5,11310.327996521095,Very Mild Impairment
13,1682.2692307692307,20529.0,0.0,5445.109423974256,Very Mild Impairment
6,3842.75,22245.0,0.0,8232.637678522804,Very Mild Impairment
12,2133.2083333333335,24797.5,0.0,6836.297351449142,Very Mild Impairment
3,8579.5,24433.5,502.0,11211.144373642981,Very Mild Impairment
9,1963.8333333333333,17122.5,0.0,5360.257264762993,Very Mild Impairment
5,4971.9,24243.0,0.0,9636.512607785036,Very Mild Impairment
6,3499.25,20207.0,2.0,7474.089753664545,Very Mild Impairment
6,4005.3333333333335,22123.0,0.0,8114.4343593513795,Very Mild Impairment
9,2172.3333333333335,19480.0,0.0,6119.20178618094,Very Mild Impairment
8,2700.5,20254.5,0.0,6639.884590488,Very Mild Impairment
11,2113.590909090909,22257.5,0.0,6372.505097605515,Very Mild Impairment
5,4794.8,22933.5,0.0,9072.443202357344,Very Mild Impairment
4,5649.25,21430.5,10.5,9114.579916951741,Very Mild Impairment
8,2621.25,20283.0,1.0,6677.046694647267,Very Mild Impairment
6,3727.6666666666665,21554.5,0.0,7974.638265916657,Very Mild Impairment
5,4777.9,23295.5,0.5,9259.613336419614,Very Mild Impairment
5,3521.1,17571.0,0.0,7024.954002696388,Very Mild Impairment
6,3872.6666666666665,21901.5,0.0,8069.418223900791,Very Mild Impairment
4,5513.0,21165.0,136.5,9037.495636236845,Very Mild Impairment
8,2977.9375,23768.0,0.0,7857.916161575138,Very Mild Impairment
6,2759.3333333333335,16090.0,16.0,5962.136988716564,Very Mild Impairment
5,4738.6,23177.0,12.0,9219.548152702497,Very Mild Impairment
7,3398.214285714286,22722.0,0.0,7891.829449577866,Very Mild Impairment
5,4882.9,23990.0,0.0,9554.377930561464,Very Mild Impairment
5,4671.2,22184.0,52.5,8759.123726720612,Very Mild Impairment
5,4386.3,21814.5,0.0,8714.15069068696,Very Mild Impairment
2,11114.0,22224.5,3.5,11110.5,Very Mild Impairment
5,4464.4,21527.0,0.0,8534.03394298382,Very Mild Impairment
4,5985.125,22779.5,0.0,9699.921980195253,Very Mild Impairment
15,1595.9666666666667,23793.5,0.0,5932.579667864187,Very Mild Impairment
16,1124.75,17956.0,0.0,4345.812984931588,Very Mild Impairment
8,2204.4375,17540.5,0.0,5796.5414172887395,Very Mild Impairment
17,1321.5588235294117,21460.5,0.0,5036.6294573511595,Very Mild Impairment
5,4415.9,20726.0,0.0,8164.8637122734635,Very Mild Impairment
15,1308.0666666666666,19052.5,0.0,4743.261637546702,Very Mild Impairment
6,3784.4166666666665,21975.0,0.0,8137.6382651677395,Very Mild Impairment
6,4081.9166666666665,23608.0,0.0,8736.944228469636,Very Mild Impairment
11,1276.1363636363637,13786.5,0.0,3956.196716377699,Very Mild Impairment
7,3324.214285714286,22595.0,0.0,7868.453595834185,Very Mild Impairment
4,6258.125,24573.0,1.0,10575.218179634641,Very Mild Impairment
4,6036.75,22699.5,146.0,9624.482911434774,Very Mild Impairment
5,4747.7,23114.0,1.5,9184.081231130309,Very Mild Impairment
5,3464.8,8768.0,0.0,4232.555783448105,Very Mild Impairment
10,2204.35,21672.5,0.0,6490.120203239691,Very Mild Impairment
6,3657.8333333333335,21086.5,61.0,7794.54617380355,Very Mild Impairment
2,11540.5,23081.0,0.0,11540.5,Very Mild Impairment
1,24219.5,24219.5,24219.5,0.0,Very Mild Impairment
6,3751.0,21534.5,0.0,7956.727740304637,Very Mild Impairment
12,1974.5416666666667,22391.0,0.0,6158.529966837098,Very Mild Impairment
3,7891.0,22514.0,479.5,10340.344828228248,Very Mild Impairment
4,6563.125,25625.0,126.5,11005.603239799035,Very Mild Impairment
6,3815.8333333333335,22041.0,22.5,8152.08218630199,Very Mild Impairment
6,4007.4166666666665,22503.0,1.5,8277.628159768285,Very Mild Impairment
4,6004.5,23814.0,0.0,10282.656891582059,Very Mild Impairment
7,2341.6428571428573,15586.0,0.0,5408.7756649613,Very Mild Impairment
7,3122.8571428571427,21248.0,0.0,7402.057854380216,Very Mild Impairment
8,2850.8125,22140.5,0.0,7292.559371276572,Very Mild Impairment
14,1423.107142857143,19045.5,0.0,4889.895986253446,Very Mild Impairment
6,3762.4166666666665,22085.5,0.0,8195.599364987827,Very Mild Impairment
10,2401.7,23269.5,0.0,6957.153394887883,Very Mild Impairment
13,969.5384615384615,12208.0,0.0,3245.4624623733607,Very Mild Impairment
10,2160.5,21036.0,1.0,6293.066458412783,Very Mild Impairment
8,2792.625,20530.5,0.0,6715.933641116103,Very Mild Impairment
6,4171.166666666667,24275.5,0.0,8994.160668950099,Very Mild Impairment
9,2371.8333333333335,21249.0,0.0,6674.099502304912,Very Mild Impairment
3,7858.666666666667,23574.0,0.0,11112.41879860346,Very Mild Impairment
7,3560.9285714285716,24525.5,0.0,8559.555359899465,Very Mild Impairment
3,8374.333333333334,23645.0,615.5,10798.462778974092,Very Mild Impairment
2,12275.25,23939.5,611.0,11664.25,Very Mild Impairment
10,1674.9,16150.0,2.0,4826.307914959426,Very Mild Impairment
1,26514.5,26514.5,26514.5,0.0,Very Mild Impairment
7,2723.5714285714284,18196.0,2.0,6319.371902720868,Very Mild Impairment
4,6120.875,23658.5,1.0,10130.891720222608,Very Mild Impairment
8,2254.625,16901.5,0.5,5540.898509887634,Very Mild Impairment
11,2093.3636363636365,21949.5,0.0,6281.891507597306,Very Mild Impairment
7,2378.8571428571427,16631.0,0.0,5818.413938979086,Very Mild Impairment
7,3337.285714285714,22001.5,0.5,7623.849903227291,Very Mild Impairment
4,5616.125,21946.5,0.0,9430.69717316143,Very Mild Impairment
8,2739.0,21457.0,0.0,7075.274310053286,Very Mild Impairment
7,3367.4285714285716,22620.5,0.0,7861.180147810284,Very Mild Impairment
10,1763.7,17418.5,0.0,5218.3786715799,Very Mild Impairment
4,5995.25,22430.5,71.0,9494.731858378098,Very Mild Impairment
5,4814.6,23454.5,0.0,9323.01465943286,Very Mild Impairment
5,4346.2,20718.0,0.0,8187.793754119603,Very Mild Impairment
11,1482.6818181818182,15796.5,0.0,4527.17681579675,Very Mild Impairment
8,2782.5,21768.5,0.0,7176.564167482933,Very Mild Impairment
13,1258.3461538461538,16217.0,0.0,4318.332256361402,Very Mild Impairment
8,3067.75,24474.5,0.0,8090.995067820769,Very Mild Impairment
4,6265.0,24978.5,0.5,10804.29001600753,Very Mild Impairment
7,3351.3571428571427,22107.0,1.0,7661.0322025274945,Very Mild Impairment
2,10705.5,21355.0,56.0,10649.5,Very Mild Impairment
2,11173.5,22343.0,4.0,11169.5,Very Mild Impairment
7,3217.285714285714,21537.0,0.0,7482.474714086161,Very Mild Impairment
5,4679.8,22127.5,0.0,8729.003520448368,Very Mild Impairment
5,4570.6,21600.5,20.0,8520.591002976262,Very Mild Impairment
13,1483.8076923076924,18489.5,0.0,4910.600165178237,Very Mild Impairment
5,4443.6,21541.5,0.0,8551.621445082797,Very Mild Impairment
7,3112.785714285714,21573.5,0.0,7536.620978628965,Very Mild Impairment
4,6078.25,24180.0,6.5,10451.09056809384,Very Mild Impairment
7,3308.0714285714284,22084.5,3.0,7668.969079667616,Very Mild Impairment
12,1571.4166666666667,18183.5,0.0,5009.669956832375,Very Mild Impairment
6,4040.3333333333335,23399.0,0.0,8658.945599141323,Very Mild Impairment
4,6280.125,24552.5,0.0,10550.874492044486,Very Mild Impairment
3,7783.666666666667,22591.5,0.0,10475.309258229827,Very Mild Impairment
5,4707.9,22707.5,1.5,9001.866158747307,Very Mild Impairment
7,3284.285714285714,22567.0,0.0,7873.291972853282,Very Mild Impairment
9,2303.1111111111113,19912.0,0.0,6226.784326055455,Very Mild Impairment
3,8417.333333333334,25221.5,1.5,11882.345505926942,Very Mild Impairment
5,4483.3,22374.0,0.0,8945.357184595816,Very Mild Impairment
3,7790.666666666667,23226.5,0.0,10914.944054928646,Very Mild Impairment
4,6153.0,24608.0,0.0,10654.99934303142,Very Mild Impairment
10,2331.6,21846.5,0.0,6508.843010858382,Very Mild Impairment
10,1573.25,15200.0,0.0,4543.216780267039,Very Mild Impairment
3,8773.166666666666,25543.5,244.0,11858.999285587108,Very Mild Impairment
5,4757.8,22993.0,1.0,9120.958560370726,Very Mild Impairment
3,8081.333333333333,24166.0,22.5,11373.584852142656,Very Mild Impairment
11,1618.8181818181818,17057.5,0.0,4883.425489591982,Very Mild Impairment
7,3098.5714285714284,21566.5,0.0,7539.594633990475,Very Mild Impairment
4,5607.875,21619.5,15.5,9246.452788603585,Very Mild Impairment
7,3293.0,23012.5,0.0,8050.453753848732,Very Mild Impairment
13,1513.6538461538462,18626.5,0.0,4943.552297941756,Very Mild Impairment
12,2042.0833333333333,23539.5,0.0,6483.5971170630955,Very Mild Impairment
9,2236.4444444444443,19697.5,0.0,6174.557012650311,Very Mild Impairment
2,12587.0,24546.5,627.5,11959.5,Very Mild Impairment
16,1355.4375,20905.5,0.0,5049.20795730318,Very Mild Impairment
8,2844.625,20500.0,0.0,6687.9140607797135,Very Mild Impairment
3,8366.833333333334,24920.0,84.0,11704.857512541059,Very Mild Impairment
1,23291.0,23291.0,23291.0,0.0,Very Mild Impairment
5,4881.6,23954.0,1.0,9537.150745374638,Very Mild Impairment
9,2662.6666666666665,23892.0,0.0,7505.7126577027975,Very Mild Impairment
9,2498.6111111111113,22324.5,0.0,7009.559226029115,Very Mild Impairment
5,5039.2,23336.5,0.0,9158.161057767002,Very Mild Impairment
3,8010.166666666667,24029.0,0.5,11327.025678536365,Very Mild Impairment
19,441.3421052631579,7759.5,0.0,1727.2745801027847,Very Mild Impairment
5,4678.4,23225.5,1.0,9273.730217124066,Very Mild Impairment
3,8792.166666666666,26352.5,9.0,12417.031021499823,Very Mild Impairment
5,4037.4,19372.0,1.5,7671.446535041485,Very Mild Impairment
15,1417.1666666666667,20149.0,0.0,5009.192428814138,Very Mild Impairment
4,5592.0,21769.0,3.5,9342.422444152266,Very Mild Impairment
8,2631.875,19952.0,0.0,6550.272345244509,Very Mild Impairment
4,5339.0,20687.5,62.5,8862.557425765996,Very Mild Impairment
12,2136.5416666666665,25498.5,0.0,7043.955323710575,Very Mild Impairment
9,2456.5555555555557,22091.0,0.0,6941.825049991635,Very Mild Impairment
5,4644.8,22815.5,23.5,9085.535386536118,Very Mild Impairment
7,2462.285714285714,17142.0,0.0,5992.98489817853,Very Mild Impairment
8,2886.0625,22501.0,0.0,7415.304800029716,Very Mild Impairment
9,2576.3333333333335,22543.5,0.0,7062.102323120377,Very Mild Impairment
6,3621.0,20367.5,0.0,7494.556880385479,Very Mild Impairment
7,2729.5714285714284,18979.5,0.0,6634.02373821376,Very Mild Impairment
7,3362.785714285714,22980.0,0.5,8009.727268663231,Very Mild Impairment
4,6384.25,25535.0,0.0,11056.690697830883,Very Mild Impairment
6,3919.8333333333335,21995.0,2.0,8088.043024874573,Very Mild Impairment
4,5800.75,23158.5,0.0,10021.516492652197,Very Mild Impairment
12,1337.0,15880.0,0.0,4384.959112314124,Very Mild Impairment
8,2604.625,19727.5,0.0,6475.6548836295315,Very Mild Impairment
6,3809.9166666666665,21439.5,0.0,7890.740657128173,Very Mild Impairment
16,1473.28125,23516.0,0.0,5691.408604666637,Very Mild Impairment
4,5712.625,22820.0,0.0,9876.949879485823,Very Mild Impairment
13,1280.8461538461538,15619.5,0.0,4142.72244370319,Very Mild Impairment
3,7440.0,22030.0,0.0,10317.36723523335,Very Mild Impairment
11,1989.409090909091,20912.5,0.0,5986.535695049281,Very Mild Impairment
5,4422.7,21444.0,0.0,8513.96630014472,Very Mild Impairment
3,8141.833333333333,24268.0,24.5,11403.007836628994,Very Mild Impairment
8,2860.125,22231.0,0.0,7323.1699793788075,Very Mild Impairment
13,1767.2692307692307,22815.5,0.0,6076.130216534536,Very Mild Impairment
11,1674.6818181818182,17705.5,0.0,5070.411711240775,Very Mild Impairment
5,4718.0,22365.5,8.5,8827.784093417782,Very Mild Impairment
4,6118.125,23978.5,0.0,10313.658306918793,Very Mild Impairment
5,4599.9,21054.5,5.0,8238.463833749589,Very Mild Impairment
6,3979.6666666666665,22822.5,0.0,8430.284261056813,Very Mild Impairment
3,7853.0,23499.5,0.5,11063.772028562411,Very Mild Impairment
4,5838.125,23035.5,40.0,9929.14370285147,Very Mild Impairment
8,2895.1875,22154.0,0.0,7282.453655609059,Very Mild Impairment
14,1302.75,17108.5,0.0,4387.212769393407,Very Mild Impairment
3,6896.0,20443.5,87.5,9579.571136886383,Very Mild Impairment
10,2335.85,23295.0,0.0,6986.387668351937,Very Mild Impairment
4,5733.125,22107.0,0.0,9459.444502552726,Very Mild Impairment
3,8685.666666666666,25748.0,0.0,12065.55108102771,Very Mild Impairment
9,2537.1111111111113,21489.0,0.0,6704.352109628234,Very Mild Impairment
7,3259.0,21741.5,0.5,7550.014843883232,Very Mild Impairment
5,4867.3,24047.5,3.0,9590.169469826902,Very Mild Impairment
10,1814.15,17290.5,0.0,5160.885050308717,Very Mild Impairment
6,3780.4166666666665,22515.5,0.0,8378.794431065578,Very Mild Impairment
4,5577.625,21368.5,0.0,9119.781681700226,Very Mild Impairment
13,1732.9615384615386,21014.5,0.0,5572.253933765659,Very Mild Impairment
7,3366.1428571428573,23485.5,0.0,8213.71121841959,Very Mild Impairment
8,2580.3125,20349.5,0.0,6716.454272612429,Very Mild Impairment
7,3394.5,23099.0,2.0,8046.332651764848,Very Mild Impairment
8,3136.5625,24985.0,0.0,8257.971816816993,Very Mild Impairment
5,4560.7,20361.0,29.0,7916.372860091924,Very Mild Impairment
2,12713.0,25373.5,52.5,12660.5,Very Mild Impairment
3,7733.0,23198.5,0.0,10935.759926345616,Very Mild Impairment
9,2725.6111111111113,24087.5,0.0,7553.761019731156,Very Mild Impairment
9,2867.222222222222,25592.0,0.0,8034.504095569831,Very Mild Impairment
6,3914.3333333333335,23344.5,0.0,8689.503498794138,Very Mild Impairment
4,6198.375,24696.0,0.0,10679.627564755008,Very Mild Impairment
3,8042.5,24032.0,40.5,11306.285427436664,Very Mild Impairment
5,4177.6,20884.5,0.0,8353.450109984498,Very Mild Impairment
19,354.7368421052632,6251.5,0.0,1391.8749789631652,Very Mild Impairment
2,11804.25,23600.5,8.0,11796.25,Very Mild Impairment
4,5288.375,21125.0,0.0,9143.287109780322,Very Mild Impairment
6,4109.083333333333,24472.5,0.0,9106.884458184491,Very Mild Impairment
12,1584.5416666666667,17916.5,1.0,4926.8839605539615,Very Mild Impairment
12,1851.5833333333333,20703.0,0.0,5688.007573810202,Very Mild Impairment
8,2892.5625,22480.0,0.0,7405.583182798216,Very Mild Impairment
2,10681.75,21360.0,3.5,10678.25,Very Mild Impairment
8,2680.75,20101.5,0.0,6590.461118161612,Very Mild Impairment
4,5320.75,20629.5,14.5,8841.832258502758,Very Mild Impairment
8,2971.75,23670.5,0.0,7823.437735420408,Very Mild Impairment
6,3607.0833333333335,21633.0,0.0,8061.4351824838795,Very Mild Impairment
5,4639.3,22401.5,26.5,8882.910140263719,Very Mild Impairment
7,3387.285714285714,23673.5,0.0,8281.818260749365,Very Mild Impairment
6,3948.75,22897.0,1.0,8477.6448171549,Very Mild Impairment
4,6326.375,25219.5,2.0,10907.979122957424,Very Mild Impairment
3,8238.833333333334,24713.5,0.0,11649.348582169256,Very Mild Impairment
4,5894.0,21817.5,294.5,9195.465900377207,Very Mild Impairment
5,4650.9,23114.0,21.0,9231.555938193735,Very Mild Impairment
4,4411.625,17619.0,0.0,7625.287727153317,Very Mild Impairment
4,5257.25,20565.5,0.0,8839.190237940351,Very Mild Impairment
8,2427.25,19392.0,0.0,6412.0736895328955,Very Mild Impairment
10,2238.7,20657.5,0.0,6146.742894411641,Very Mild Impairment
16,1466.375,23360.0,0.0,5652.915153650813,Very Mild Impairment
5,4581.8,22846.0,0.0,9132.113542877138,Very Mild Impairment
14,1106.2142857142858,14331.5,0.0,3672.146913466512,Very Mild Impairment
2,11170.75,22341.5,0.0,11170.75,Very Mild Impairment
11,2005.0454545454545,20869.0,0.0,5969.391367081607,Very Mild Impairment
5,4618.2,23073.0,0.0,9227.402633460837,Very Mild Impairment
3,8057.0,24003.0,0.0,11275.73332426765,Very Mild Impairment
6,3783.0,22635.5,0.0,8431.115297910868,Very Mild Impairment
10,1229.55,12207.0,0.0,3659.1879799348926,Very Mild Impairment
12,713.6666666666666,3859.5,0.0,1268.7344635064064,Very Mild Impairment
8,3044.75,22883.0,0.0,7504.333735415823,Very Mild Impairment
